,longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity,rooms_per_bedroom,population_per_household,bedroom_per_household,room_per_household
4695,-118.37,34.07,44.0,3.201,287500.0,1,4,1,1,4
4696,-118.37,34.07,39.0,3.1677,453400.0,1,4,1,0,4
4697,-118.37,34.07,52.0,3.4286,474300.0,1,4,1,0,4
4698,-118.38,34.08,25.0,3.3989,485000.0,1,3,1,1,3
4699,-118.38,34.07,16.0,3.3725,375000.0,1,3,1,1,3
4700,-118.38,34.07,21.0,3.5573,500001.0,1,3,1,1,4
4701,-118.34,34.07,52.0,3.1766,225000.0,1,3,1,1,3
4702,-118.35,34.06,52.0,2.4722,500001.0,1,2,1,1,2
4703,-118.34,34.06,52.0,7.1669,500001.0,1,7,2,0,6
4704,-118.34,34.05,52.0,3.9167,321600.0,1,5,2,1,5
4705,-118.34,34.06,52.0,3.5481,396000.0,1,4,2,1,5
4706,-118.34,34.06,52.0,3.7167,327300.0,1,4,2,1,4
4707,-118.35,34.06,52.0,3.2411,250000.0,1,4,2,1,5
4708,-118.35,34.06,48.0,3.7167,385000.0,1,4,2,0,4
4709,-118.35,34.06,52.0,5.3819,440900.0,1,4,2,1,4
4710,-118.35,34.05,33.0,2.6781,328800.0,1,3,1,1,3
4711,-118.35,34.06,48.0,3.2279,400000.0,1,4,1,0,4
4712,-118.36,34.06,39.0,3.25,355000.0,1,4,1,1,4
4713,-118.36,34.06,52.0,2.9605,500001.0,1,4,2,1,5
4714,-118.37,34.06,52.0,4.5192,446000.0,1,5,2,1,5
4715,-118.37,34.06,52.0,5.5596,500001.0,1,5,2,1,6
4716,-118.38,34.06,28.0,3.1475,362500.0,1,4,1,1,4
4717,-118.38,34.06,29.0,2.7824,450000.0,1,3,1,1,4
4718,-118.38,34.06,31.0,2.8233,310000.0,1,3,1,1,4
4719,-118.38,34.06,25.0,3.5556,500000.0,1,3,1,1,4
4720,-118.37,34.05,35.0,3.0862,345300.0,1,4,2,1,4
4721,-118.37,34.04,52.0,3.825,278500.0,1,5,3,1,5
4722,-118.37,34.05,48.0,4.005,275000.0,1,5,2,1,5
4723,-118.37,34.05,41.0,2.9883,296100.0,1,4,2,1,4
4724,-118.37,34.06,52.0,5.0858,470000.0,1,5,2,1,5
4725,-118.37,34.05,52.0,4.0583,444300.0,1,5,2,1,5
4726,-118.37,34.05,52.0,3.625,440900.0,1,5,2,0,5
4727,-118.37,34.06,52.0,4.0217,500001.0,1,4,1,1,5
4728,-118.36,34.05,48.0,3.3824,322600.0,1,4,2,1,5
4729,-118.36,34.05,47.0,4.0625,295200.0,1,4,2,1,5
4730,-118.36,34.05,48.0,3.2813,243600.0,1,4,2,1,4
4731,-118.36,34.04,49.0,2.7917,242000.0,1,5,2,0,5
4732,-118.36,34.05,45.0,3.3333,254700.0,1,4,2,0,4
4733,-118.36,34.05,50.0,3.0833,338100.0,1,4,2,1,4
4734,-118.38,34.05,52.0,3.0707,417900.0,1,4,2,1,4
4735,-118.39,34.05,47.0,5.7509,474100.0,1,5,2,1,5
4736,-118.38,34.05,52.0,4.2404,351000.0,1,4,2,1,4
4737,-118.38,34.05,52.0,4.4191,334100.0,1,5,2,0,5
4738,-118.38,34.05,49.0,4.8958,333600.0,1,1,2,2,3
4739,-118.38,34.05,40.0,3.238,287500.0,1,3,2,1,4
4740,-118.38,34.05,35.0,3.0956,500001.0,1,4,2,1,4
4741,-118.35,34.05,47.0,2.5806,234100.0,1,4,2,1,4
4742,-118.35,34.05,44.0,2.0984,158000.0,1,3,2,1,3
4743,-118.36,34.05,42.0,2.8793,202100.0,1,3,2,1,5
4744,-118.36,34.05,45.0,2.5658,252000.0,1,5,2,0,4
4745,-118.35,34.05,46.0,2.8841,290800.0,1,4,2,1,4
4746,-118.34,34.05,50.0,3.1944,213500.0,1,4,2,1,4
4747,-118.34,34.05,39.0,2.2725,140600.0,1,3,2,1,3
4748,-118.35,34.05,52.0,3.6435,195800.0,1,4,2,1,4
4749,-118.34,34.05,52.0,2.6654,259400.0,1,4,2,1,5
4750,-118.32,34.04,39.0,2.532,172700.0,1,3,3,1,3
4751,-118.32,34.04,39.0,2.2554,165000.0,1,3,3,1,4
4752,-118.32,34.04,48.0,2.3526,156300.0,1,3,3,1,3
4753,-118.33,34.04,31.0,2.913,192500.0,1,4,3,1,4
4754,-118.33,34.05,46.0,2.0706,268500.0,1,3,3,1,4
4755,-118.33,34.04,52.0,3.6373,420000.0,1,6,2,1,6
4756,-118.34,34.05,41.0,2.7409,167100.0,1,4,2,1,4
4757,-118.34,34.04,35.0,2.5955,139700.0,1,3,3,1,4
4758,-118.34,34.04,40.0,2.2254,127100.0,1,3,3,1,3
4759,-118.34,34.04,37.0,1.7014,123200.0,1,2,3,1,2
4760,-118.35,34.04,36.0,1.8685,150700.0,1,3,3,1,3
4761,-118.35,34.04,49.0,3.0856,151600.0,1,4,2,0,3
4762,-118.35,34.04,45.0,2.1711,179200.0,1,4,2,1,4
4763,-118.36,34.04,48.0,2.3214,139400.0,1,4,2,1,4
4764,-118.36,34.04,45.0,3.5161,157000.0,1,4,2,1,4
4765,-118.35,34.04,38.0,2.3687,146800.0,1,4,2,1,4
4766,-118.36,34.03,43.0,2.1078,133500.0,1,4,2,1,4
4767,-118.37,34.03,37.0,3.0694,122200.0,1,2,3,1,4
4768,-118.36,34.04,34.0,2.0538,125800.0,1,4,3,1,4
4769,-118.35,34.04,41.0,2.4635,169400.0,1,3,2,1,4
4770,-118.35,34.03,44.0,1.9,110900.0,1,4,2,1,4
4771,-118.35,34.04,45.0,2.5625,138000.0,1,4,2,0,3
4772,-118.34,34.04,42.0,2.6,171400.0,1,4,2,1,4
4773,-118.34,34.03,48.0,1.6581,118800.0,1,4,2,0,4
4774,-118.34,34.04,42.0,1.9408,134600.0,1,4,2,1,4
4775,-118.35,34.03,35.0,1.975,138100.0,1,4,2,1,4
4776,-118.33,34.04,33.0,2.5927,161500.0,1,4,2,1,4
4777,-118.33,34.03,33.0,1.7377,183900.0,1,3,2,1,3
4778,-118.33,34.04,48.0,2.628,251100.0,1,5,3,1,5
4779,-118.32,34.04,47.0,1.8333,151100.0,1,3,2,1,3
4780,-118.32,34.04,42.0,2.0259,168800.0,1,4,3,1,4
4781,-118.32,34.04,44.0,2.8654,176800.0,1,4,2,1,4
4782,-118.32,34.03,35.0,2.1046,114000.0,1,3,2,1,3
4783,-118.33,34.03,39.0,1.9018,137500.0,1,3,2,1,4
4784,-118.32,34.03,47.0,3.0132,223200.0,1,5,2,1,5
4785,-118.32,34.03,50.0,2.8971,127800.0,1,5,3,1,5
4786,-118.32,34.03,47.0,3.1731,121500.0,1,3,2,1,3
4787,-118.32,34.02,52.0,2.6098,127100.0,1,4,3,1,4
4788,-118.32,34.02,51.0,2.0304,133400.0,1,4,3,1,4
4789,-118.32,34.02,47.0,2.0042,114200.0,1,4,3,1,4
4790,-118.33,34.02,45.0,1.8783,118200.0,1,4,2,1,4
4791,-118.33,34.02,46.0,2.1979,125700.0,1,3,2,1,4
4792,-118.33,34.03,46.0,1.6429,125000.0,1,3,2,1,3
4793,-118.34,34.02,48.0,4.2218,181000.0,1,5,2,1,5
4794,-118.34,34.02,44.0,3.5357,156900.0,1,5,2,0,4
4795,-118.35,34.03,49.0,1.89,124000.0,1,4,2,1,5
4796,-118.35,34.03,43.0,2.2273,123300.0,1,4,3,1,4
4797,-118.35,34.02,52.0,3.25,134700.0,1,4,2,0,3
4798,-118.35,34.03,42.0,1.9928,125400.0,1,3,3,1,4
4799,-118.36,34.03,36.0,2.1324,143800.0,1,3,3,1,3
4800,-118.36,34.03,40.0,1.8316,113500.0,1,3,3,1,3
4801,-118.36,34.03,38.0,2.2368,120000.0,1,3,3,1,4
4802,-118.36,34.03,35.0,1.6452,125900.0,1,3,3,1,3
4803,-118.36,34.03,38.0,2.0879,120700.0,1,3,3,1,3
4804,-118.37,34.03,43.0,3.3636,140900.0,1,4,2,0,4
4805,-118.34,34.03,46.0,2.4444,134100.0,1,4,2,1,5
4806,-118.34,34.02,49.0,2.5156,136600.0,1,4,2,0,4
4807,-118.34,34.02,50.0,3.1442,130300.0,1,4,2,1,4
4808,-118.34,34.03,49.0,3.4306,130200.0,1,4,2,1,4
4809,-118.34,34.03,47.0,1.3444,125000.0,1,3,2,1,3
4810,-118.36,34.02,43.0,1.7159,189700.0,1,4,2,1,4
4811,-118.37,34.03,41.0,3.9732,188400.0,1,5,2,0,4
4812,-118.37,34.02,44.0,2.6154,193200.0,1,4,2,1,5
4813,-118.28,34.05,35.0,1.5565,152500.0,1,1,3,1,2
4814,-118.28,34.04,39.0,2.1696,153400.0,1,2,4,1,2
4815,-118.29,34.04,41.0,2.0817,132500.0,1,2,4,1,2
4816,-118.29,34.05,40.0,1.8571,143800.0,1,2,4,1,2
4817,-118.29,34.04,48.0,2.4359,123700.0,1,2,3,1,2
4818,-118.3,34.04,50.0,1.7225,180000.0,1,3,4,1,3
4819,-118.3,34.05,51.0,2.4297,162500.0,1,3,4,1,3
4820,-118.3,34.05,39.0,1.2786,121900.0,1,1,3,1,2
4821,-118.31,34.05,38.0,1.9336,190600.0,1,3,4,1,4
4822,-118.31,34.05,35.0,2.1162,229200.0,1,3,2,1,3
4823,-118.31,34.05,26.0,2.3536,500000.0,1,2,3,1,2
4824,-118.31,34.04,33.0,2.4048,208300.0,1,3,3,1,3
4825,-118.31,34.04,29.0,2.0658,214600.0,1,3,3,1,3
4826,-118.31,34.03,29.0,0.8351,150000.0,1,2,2,1,3
4827,-118.32,34.03,31.0,1.9531,227800.0,1,4,2,1,5
4828,-118.31,34.04,52.0,2.5833,234600.0,1,4,2,0,3
4829,-118.3,34.04,24.0,1.7109,175000.0,1,3,3,1,3
4830,-118.3,34.04,37.0,2.006,150000.0,1,3,4,1,3
4831,-118.31,34.04,37.0,1.767,170300.0,1,3,3,1,3
4832,-118.29,34.04,44.0,2.0405,143000.0,1,3,3,1,3
4833,-118.3,34.03,41.0,1.78,162500.0,1,3,4,1,4
4834,-118.3,34.04,35.0,2.1518,152800.0,1,3,4,1,3
4835,-118.29,34.04,31.0,2.1542,128100.0,1,2,4,1,2
4836,-118.29,34.04,32.0,2.1471,125000.0,1,2,3,0,2
4837,-118.29,34.03,42.0,1.9167,136400.0,1,3,3,1,3
4838,-118.28,34.03,45.0,2.0673,151600.0,1,3,4,1,3
4839,-118.29,34.03,42.0,1.2875,179200.0,1,2,2,1,3
4840,-118.29,34.03,29.0,1.0219,258300.0,1,2,2,1,2
4841,-118.29,34.03,38.0,2.0848,135200.0,1,3,4,0,3
4842,-118.29,34.03,22.0,0.7473,168800.0,1,2,2,1,3
4843,-118.29,34.03,27.0,2.135,119600.0,1,3,3,1,3
4844,-118.31,34.03,46.0,2.025,135500.0,1,4,2,1,4
4845,-118.31,34.03,52.0,2.8295,132200.0,1,4,3,1,4
4846,-118.31,34.02,52.0,2.45,111400.0,1,4,2,0,3
4847,-118.31,34.02,44.0,1.4712,105800.0,1,4,3,1,5
4848,-118.31,34.02,45.0,2.4519,98100.0,1,5,2,1,5
4849,-118.31,34.02,52.0,1.2434,98400.0,1,4,2,1,4
4850,-118.3,34.03,47.0,2.1571,147900.0,1,4,3,1,4
4851,-118.3,34.03,40.0,2.7125,150000.0,1,4,3,1,4
4852,-118.31,34.03,47.0,1.23,138400.0,1,3,3,1,5
4853,-118.3,34.03,37.0,1.8564,187500.0,1,3,3,1,3
4854,-118.31,34.03,34.0,2.1173,156600.0,1,3,2,1,4
4855,-118.31,34.02,23.0,1.3187,127100.0,1,4,3,1,4
4856,-118.31,34.02,46.0,2.2981,112100.0,1,4,3,1,4
4857,-118.3,34.02,49.0,1.85,116800.0,1,4,3,1,5
4858,-118.29,34.02,21.0,2.087,141300.0,1,3,3,1,3
4859,-118.3,34.02,34.0,1.631,137500.0,1,4,3,1,4
4860,-118.3,34.02,31.0,1.5781,119300.0,1,4,3,1,4
4861,-118.28,34.02,29.0,0.4999,500001.0,1,2,12,1,2
4862,-118.27,34.03,50.0,1.7546,175000.0,1,1,3,0,1
4863,-118.27,34.03,51.0,1.7115,125000.0,1,3,4,1,3
4864,-118.28,34.04,19.0,1.6089,162500.0,1,1,3,1,2
4865,-118.28,34.04,24.0,1.2969,160200.0,1,2,3,1,2
4866,-118.28,34.04,25.0,1.4167,200000.0,1,2,3,1,2
4867,-118.28,34.04,20.0,2.1806,180000.0,1,2,4,1,2
4868,-118.28,34.05,44.0,1.6037,275000.0,1,2,3,1,2
4869,-118.28,34.03,41.0,1.8539,147500.0,1,2,4,1,2
4870,-118.28,34.03,40.0,1.7976,164600.0,1,2,3,1,3
4871,-118.28,34.04,48.0,2.2232,162500.0,1,2,3,1,3
4872,-118.27,34.02,39.0,1.875,127300.0,1,3,4,1,3
4873,-118.28,34.02,52.0,1.9375,38800.0,1,2,4,1,2
4874,-118.27,34.02,40.0,0.9234,187500.0,1,1,3,1,2
4875,-118.28,34.03,26.0,0.844,350000.0,1,2,4,1,3
4876,-118.28,34.03,25.0,1.2989,225000.0,1,2,2,1,2
4877,-118.25,34.02,50.0,2.1944,158300.0,1,2,4,1,2
4878,-118.24,34.03,52.0,1.8333,312500.0,1,3,3,1,3
4879,-118.26,34.03,49.0,1.2096,100000.0,1,3,4,1,4
4880,-118.25,34.03,52.0,2.1905,124000.0,1,3,4,1,3
4881,-118.25,34.02,32.0,1.6302,130700.0,1,3,3,1,3
4882,-118.26,34.02,38.0,1.5652,123100.0,1,3,4,0,3
4883,-118.26,34.02,38.0,2.131,136500.0,1,3,5,1,3
4884,-118.26,34.02,40.0,1.8382,126400.0,1,3,4,1,3
4885,-118.26,34.02,37.0,2.1667,117700.0,1,3,4,1,3
4886,-118.26,34.02,48.0,1.3134,96200.0,1,3,4,1,3
4887,-118.26,34.02,46.0,2.0703,114800.0,1,3,4,1,3
4888,-118.26,34.02,41.0,1.5603,109600.0,1,2,4,1,2
4889,-118.26,34.02,39.0,2.2356,119500.0,1,3,4,1,3
4890,-118.25,34.02,35.0,1.913,114300.0,1,2,4,1,2
4891,-118.25,34.02,33.0,2.1957,100800.0,1,3,4,1,3
4892,-118.25,34.01,28.0,1.2396,90300.0,1,3,4,1,3
4893,-118.25,34.02,32.0,2.3304,119900.0,1,3,4,1,3
4894,-118.24,34.02,48.0,1.8485,90600.0,1,3,5,1,4
4895,-118.24,34.01,48.0,2.375,107500.0,1,4,4,0,3
4896,-118.24,34.01,43.0,1.8929,99200.0,1,3,4,1,3
4897,-118.25,34.01,31.0,2.1466,100800.0,1,3,5,1,3
4898,-118.24,34.01,30.0,1.7813,127500.0,1,4,5,1,5
4899,-118.25,34.01,45.0,1.0898,93400.0,1,2,4,1,3
4900,-118.25,34.01,36.0,1.2857,99300.0,1,3,4,1,3
4901,-118.25,34.01,43.0,1.3287,107200.0,1,3,3,1,4
4902,-118.25,34.01,43.0,1.7425,100500.0,1,3,4,1,3
4903,-118.25,34.01,30.0,1.4464,110200.0,1,3,4,1,3
4904,-118.26,34.01,38.0,1.4653,118800.0,1,3,3,1,3
4905,-118.26,34.01,47.0,1.5089,115800.0,1,3,5,0,3
4906,-118.26,34.01,37.0,1.9074,99600.0,1,3,4,1,4
4907,-118.27,34.01,42.0,1.4524,126800.0,1,3,4,1,3
4908,-118.26,34.01,46.0,2.1776,118300.0,1,3,4,1,3
4909,-118.27,34.02,21.0,2.319,97200.0,1,3,4,1,3
4910,-118.27,34.01,35.0,1.8652,116100.0,1,3,5,1,3
4911,-118.27,34.01,35.0,1.2206,129200.0,1,3,4,1,3
4912,-118.27,34.01,47.0,1.4327,114100.0,1,3,3,1,4
4913,-118.27,34.01,43.0,2.0817,113300.0,1,3,4,1,3
4914,-118.27,34.0,46.0,2.148,103800.0,1,4,4,1,4
4915,-118.27,34.0,48.0,1.7052,107400.0,1,4,4,1,4
4916,-118.27,34.0,47.0,1.75,95800.0,1,3,4,1,3
4917,-118.26,34.01,43.0,1.8641,108200.0,1,3,4,1,3
4918,-118.26,34.0,41.0,1.6221,104200.0,1,3,3,1,3
4919,-118.25,34.0,36.0,1.7237,105800.0,1,3,4,1,4
4920,-118.25,34.0,36.0,1.6382,105000.0,1,3,4,1,4
4921,-118.25,34.0,32.0,1.5781,102900.0,1,3,4,1,4
4922,-118.25,34.0,41.0,1.303,90400.0,1,3,3,1,3
4923,-118.25,34.0,34.0,1.4792,95800.0,1,3,4,1,3
4924,-118.24,34.0,23.0,1.2056,87500.0,1,3,4,0,3
4925,-118.24,34.0,43.0,0.9463,95000.0,1,4,4,1,4
4926,-118.25,34.0,29.0,2.2813,101300.0,1,3,5,1,4
4927,-118.24,34.0,38.0,1.7132,108200.0,1,4,4,1,4
4928,-118.24,33.99,44.0,1.875,98600.0,1,3,5,1,4
4929,-118.24,33.99,41.0,1.6731,88200.0,1,3,5,1,4
4930,-118.25,33.99,42.0,1.5556,98500.0,1,3,4,1,4
4931,-118.25,33.99,39.0,2.1793,107900.0,1,3,4,0,3
4932,-118.26,34.0,27.0,0.8941,91900.0,1,3,3,1,3
4933,-118.26,34.0,37.0,1.9208,103400.0,1,3,3,1,4
4934,-118.27,34.0,40.0,1.852,101500.0,1,3,4,1,3
4935,-118.27,34.0,43.0,1.3403,110800.0,1,3,3,1,4
4936,-118.27,34.0,43.0,1.8917,106900.0,1,3,3,1,3
4937,-118.26,33.99,47.0,1.8242,95000.0,1,4,4,1,4
4938,-118.26,33.99,36.0,1.6901,103500.0,1,3,3,1,4
4939,-118.27,33.99,30.0,1.9531,100000.0,1,3,4,1,4
4940,-118.27,33.99,35.0,1.4886,100000.0,1,3,4,1,3
4941,-118.27,33.99,38.0,1.8086,97100.0,1,3,4,1,3
4942,-118.28,34.01,46.0,1.8824,162500.0,1,2,4,1,3
4943,-118.28,34.02,46.0,2.1382,156300.0,1,2,4,1,2
4944,-118.29,34.01,40.0,1.1667,143800.0,1,2,3,1,4
4945,-118.3,34.01,48.0,1.9152,122300.0,1,3,3,1,4
4946,-118.3,34.02,27.0,1.2446,103800.0,1,3,3,1,4
4947,-118.29,34.02,26.0,1.1563,118800.0,1,3,3,1,3
4948,-118.3,34.02,42.0,1.6699,108000.0,1,3,3,1,3
4949,-118.3,34.01,35.0,1.7961,111700.0,1,3,2,1,4
4950,-118.31,34.01,50.0,1.7386,109400.0,1,4,3,1,4
4951,-118.31,34.02,41.0,1.6667,116900.0,1,4,3,1,5
4952,-118.31,34.02,43.0,1.6955,115200.0,1,4,3,1,4
4953,-118.31,34.01,39.0,2.0417,117100.0,1,3,2,1,3
4954,-118.31,34.02,46.0,1.6851,108800.0,1,4,2,1,4
4955,-118.31,34.01,48.0,2.5263,121000.0,1,4,2,1,5
4956,-118.31,34.01,52.0,1.8214,123200.0,1,5,3,1,5
4957,-118.31,34.01,52.0,3.0759,123700.0,1,5,3,0,4
4958,-118.29,34.01,42.0,2.3942,123200.0,1,3,2,1,4
4959,-118.29,34.01,50.0,1.6505,125000.0,1,3,3,1,3
4960,-118.3,34.0,52.0,1.6875,116000.0,1,4,3,1,4
4961,-118.3,34.01,52.0,2.5885,136200.0,1,4,3,1,4
4962,-118.3,34.01,52.0,2.0625,134400.0,1,4,3,1,4
4963,-118.28,34.01,34.0,1.7143,132000.0,1,2,3,1,3
4964,-118.28,34.0,46.0,2.3403,114100.0,1,3,4,1,3
4965,-118.29,34.0,6.0,1.4639,112500.0,1,3,3,1,3
4966,-118.29,34.01,39.0,1.6036,137500.0,1,3,4,0,3
4967,-118.29,34.01,30.0,1.0539,142500.0,1,2,3,1,2
4968,-118.28,34.01,50.0,1.8656,122900.0,1,3,4,1,3
4969,-118.28,34.0,43.0,1.2065,103600.0,1,2,3,1,3
4970,-118.28,34.01,52.0,1.2175,131300.0,1,2,4,1,2
4971,-118.28,34.01,48.0,2.3309,126600.0,1,2,4,1,2
4972,-118.28,34.0,38.0,2.125,118800.0,1,3,4,1,3
4973,-118.28,34.0,42.0,2.0938,119200.0,1,3,3,1,4
4974,-118.28,34.0,42.0,1.2778,112500.0,1,3,3,1,3
4975,-118.28,34.0,44.0,1.432,124000.0,1,3,3,1,4
4976,-118.28,34.0,48.0,2.1607,96100.0,1,4,3,1,4
4977,-118.29,34.0,44.0,2.1354,105800.0,1,4,3,1,4
4978,-118.29,34.0,41.0,1.2347,111700.0,1,3,3,1,3
4979,-118.29,34.0,52.0,2.7727,128600.0,1,4,3,1,4
4980,-118.3,34.0,40.0,1.1806,134600.0,1,4,3,1,4
4981,-118.3,34.0,52.0,1.5179,116100.0,1,4,3,1,4
4982,-118.29,34.0,52.0,2.0809,109600.0,1,5,3,1,5
4983,-118.3,34.0,52.0,2.0958,116400.0,1,4,2,1,4
4984,-118.3,34.0,52.0,3.05,111600.0,1,5,3,1,5
4985,-118.31,34.0,52.0,1.6892,129100.0,1,4,3,1,5
4986,-118.3,34.0,52.0,2.0,128000.0,1,4,3,1,5
4987,-118.31,34.0,52.0,1.933,120000.0,1,4,3,0,4
4988,-118.31,34.0,52.0,2.1116,122500.0,1,4,2,1,4
4989,-118.31,34.0,47.0,1.9792,116400.0,1,4,4,1,4
4990,-118.31,33.99,48.0,1.6559,101400.0,1,5,3,1,5
4991,-118.31,33.99,47.0,2.0915,126600.0,1,4,2,1,4
4992,-118.31,33.99,45.0,2.2339,104800.0,1,4,2,1,4
4993,-118.31,33.99,44.0,1.7083,100000.0,1,4,3,1,6
4994,-118.29,33.99,46.0,1.5846,114800.0,1,4,2,1,4
4995,-118.3,33.99,47.0,1.8317,96500.0,1,4,3,1,5
4996,-118.3,33.99,47.0,1.9853,101100.0,1,4,3,0,3
4997,-118.28,33.99,46.0,1.275,98300.0,1,3,3,1,3
4998,-118.29,33.99,46.0,2.0542,103400.0,1,4,4,1,4
4999,-118.28,33.99,52.0,2.5848,101900.0,1,3,4,1,3
5000,-118.28,33.99,49.0,1.7159,95000.0,1,4,3,0,4
5001,-118.28,33.99,46.0,1.7849,99300.0,1,3,4,1,4
5002,-118.32,34.01,52.0,2.6667,128000.0,1,4,2,1,5
5003,-118.32,34.02,50.0,4.2554,194300.0,1,6,2,0,6
5004,-118.32,34.02,48.0,3.3906,189700.0,1,6,2,0,5
5005,-118.32,34.01,50.0,3.1548,157700.0,1,4,2,1,5
5006,-118.32,34.01,47.0,2.4022,123400.0,1,4,2,1,4
5007,-118.33,34.02,46.0,4.26,182600.0,1,6,2,0,5
5008,-118.33,34.01,47.0,3.7727,193000.0,1,5,2,0,4
5009,-118.33,34.02,42.0,3.5,181100.0,1,5,2,0,4
5010,-118.32,34.01,44.0,2.4934,165800.0,1,4,1,1,4
5011,-118.33,34.01,43.0,2.0217,187500.0,1,3,2,1,4
5012,-118.33,34.01,44.0,1.9231,188500.0,1,3,1,1,3
5013,-118.33,34.01,44.0,1.9631,181300.0,1,4,1,0,4
5014,-118.32,34.0,50.0,1.95,112600.0,1,4,3,1,4
5015,-118.32,34.0,50.0,2.4583,120900.0,1,4,2,0,4
5016,-118.33,34.0,47.0,2.2054,121500.0,1,4,2,1,5
5017,-118.33,34.0,47.0,2.3333,133300.0,1,4,2,1,4
5018,-118.33,34.0,24.0,0.9304,151600.0,1,2,1,1,2
5019,-118.32,33.99,43.0,2.5909,98700.0,1,4,2,1,5
5020,-118.32,33.99,49.0,1.9779,114200.0,1,5,3,0,4
5021,-118.33,33.99,44.0,2.8542,126500.0,1,4,2,1,5
5022,-118.33,33.99,46.0,3.2083,149600.0,1,5,2,1,5
5023,-118.34,33.99,48.0,4.8125,170500.0,1,5,3,1,6
5024,-118.32,33.99,48.0,2.1875,115200.0,1,4,2,1,4
5025,-118.32,33.99,43.0,3.7167,108900.0,1,5,3,1,5
5026,-118.33,33.99,43.0,2.8274,122500.0,1,4,2,1,4
5027,-118.34,33.99,46.0,3.1731,140300.0,1,3,2,1,3
5028,-118.32,33.98,47.0,2.175,114700.0,1,4,2,0,4
5029,-118.32,33.98,40.0,3.2344,104300.0,1,4,3,1,5
5030,-118.32,33.98,47.0,1.9732,101000.0,1,4,2,1,4
5031,-118.32,33.98,46.0,3.0833,103300.0,1,4,2,1,5
5032,-118.33,33.98,28.0,1.8806,113900.0,1,3,2,1,3
5033,-118.33,33.98,32.0,1.6477,108900.0,1,3,3,1,3
5034,-118.33,33.98,38.0,1.8472,149100.0,1,3,2,1,4
5035,-118.34,33.99,48.0,2.9643,140400.0,1,5,2,1,5
5036,-118.34,33.98,46.0,2.9315,149000.0,1,5,3,0,5
5037,-118.35,33.99,47.0,4.9531,180100.0,1,5,2,1,5
5038,-118.35,33.98,47.0,3.8235,207600.0,1,5,2,1,5
5039,-118.34,33.99,34.0,1.675,166700.0,1,3,2,1,3
5040,-118.32,33.98,44.0,2.2396,108600.0,1,4,2,1,4
5041,-118.32,33.97,52.0,3.5114,138800.0,1,5,2,1,6
5042,-118.32,33.98,49.0,1.7067,118600.0,1,4,2,1,4
5043,-118.33,33.98,30.0,1.6531,118500.0,1,3,3,1,3
5044,-118.33,33.97,44.0,2.5363,158800.0,1,4,2,1,4
5045,-118.33,33.97,47.0,4.1635,156400.0,1,4,2,0,4
5046,-118.36,34.02,46.0,3.8643,195800.0,1,4,1,0,4
5047,-118.36,34.01,33.0,6.5044,350400.0,1,6,2,1,6
5048,-118.37,34.02,33.0,4.4028,246800.0,1,5,2,1,5
5049,-118.38,34.02,31.0,4.3077,140600.0,1,4,1,1,4
5050,-118.33,34.02,11.0,0.8702,170500.0,1,3,1,0,3
5051,-118.34,34.01,35.0,2.5568,312500.0,1,3,1,1,3
5052,-118.34,34.01,37.0,1.7945,106300.0,1,3,2,1,4
5053,-118.34,34.01,38.0,1.6187,266700.0,1,3,2,1,3
5054,-118.34,34.02,44.0,4.0357,187800.0,1,6,2,1,6
5055,-118.35,34.02,34.0,1.7622,167900.0,1,3,2,1,3
5056,-118.35,34.02,34.0,1.5143,118800.0,1,3,2,1,3
5057,-118.35,34.02,27.0,1.4589,87500.0,1,3,2,1,3
5058,-118.35,34.01,33.0,3.6629,353200.0,1,5,2,0,5
5059,-118.35,34.01,35.0,3.5486,332100.0,1,8,2,0,5
5060,-118.35,34.0,28.0,3.25,301000.0,1,4,2,1,5
5061,-118.28,33.99,35.0,1.8818,100000.0,1,3,3,0,3
5062,-118.28,33.99,37.0,1.4625,103000.0,1,3,3,1,4
5063,-118.29,33.99,39.0,2.5547,108900.0,1,4,3,0,4
5064,-118.29,33.98,41.0,1.0516,108300.0,1,3,3,1,4
5065,-118.29,33.99,43.0,1.9375,112900.0,1,4,3,1,5
5066,-118.3,33.99,44.0,1.1645,98200.0,1,4,4,1,5
5067,-118.3,33.99,43.0,2.5437,94500.0,1,3,3,1,4
5068,-118.3,33.98,44.0,1.9556,93300.0,1,4,2,1,4
5069,-118.3,33.99,45.0,1.84,91400.0,1,3,3,1,3
5070,-118.31,33.98,44.0,5.1136,111700.0,1,4,3,0,2
5071,-118.31,33.99,49.0,2.895,108000.0,1,4,3,0,3
5072,-118.31,33.98,52.0,2.0,96500.0,1,4,3,1,5
5073,-118.31,33.98,52.0,3.5982,96600.0,1,4,3,1,5
5074,-118.31,33.98,50.0,1.825,106600.0,1,4,2,1,4
5075,-118.31,33.98,52.0,2.3977,112200.0,1,5,2,1,5
5076,-118.32,33.98,49.0,2.2138,119800.0,1,4,2,1,5
5077,-118.29,33.98,44.0,1.9125,97200.0,1,4,2,1,4
5078,-118.29,33.98,48.0,3.4444,93100.0,1,4,3,1,5
5079,-118.3,33.98,52.0,2.9432,94000.0,1,4,3,1,4
5080,-118.3,33.98,48.0,1.6611,95800.0,1,4,2,1,4
5081,-118.3,33.98,48.0,3.0455,102400.0,1,4,3,1,5
5082,-118.3,33.98,44.0,2.9375,95200.0,1,4,2,0,4
